# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_ncdm[2]        17:(.)p_ncdm[2]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       6.817950390692e+12       1.626026195344e-23       6.798109097872e-08       1.002924732852e+20       1.406357407896e+04       2.062727546120e-09       9.588475038622e+16       3.924866308337e-08       5.945582632025e+39       7.842506505488e+29       4.108147517488e+30       1.368114077272e+39       4.560380257574e+38       1.368114077272e+39       4.560380257574e+38       1.368114077272e+39       4.560380257574e+38       3.514163029955e-08       8.655328923549e+36       1.005858019766e+40       1.005858019766e+40       3.352860064255e+39      -1.972831183296e+47       3.498343228236e-05       3.723547056570e-01 
       6.770556495226e+12       1.648870237360e-23       6.845584721304e-08       9.890298524563e+19       1.406357407896e+04       2.077166638943e-09       9.521822282644e+16       3.952340372492e-08       5.781979361220e+39       7.680092945693e+29       4.023070270563e+30       1.330467987439e+39       4.434893291463e+38       1.330467987439e+39       4.434893291463e+38       1.330467987439e+39       4.434893291463e+38       3.514163029955e-08       8.417162168594e+36       9.781800490497e+39       9.781800490497e+39       3.260600161902e+39      -1.905208766410e+47       3.507429834031e-05       3.713900561642e-01 
       6.723492050870e+12       1.672035215323e-23       6.893606041558e-08       9.753274767373e+19       1.406357407896e+04       2.091706805416e-09       9.455632852674e+16       3.980006755095e-08       5.622877925118e+39       7.521042872354e+29       3.939754921894e+30       1.293857796661e+39       4.312859322202e+38       1.293857796661e+39       4.312859322202e+38       1.293857796661e+39       4.312859322202e+38       3.514163029955e-08       8.185548995100e+36       9.512636868787e+39       9.512636868787e+39       3.170878954698e+39      -1.839904232221e+47       3.516516439827e-05       3.704303919400e-01 
       6.676754767497e+12       1.695525638061e-23       6.941809260752e-08       9.618149386656e+19       1.406357407896e+04       2.106348753053e-09       9.389903527978e+16       4.007866802377e-08       5.468154447737e+39       7.365286629702e+29       3.858164983634e+30       1.258255000334e+39       4.194183334448e+38       1.258255000334e+39       4.194183334448e+38       1.258255000334e+39       4.194183334448e+38       3.514163029955e-08       7.960309069627e+36       9.250879762404e+39       9.250879762404e+39       3.083626585936e+39      -1.776838131038e+47       3.525603045623e-05       3.694756744387e-01 
       6.630342370901e+12       1.719346077749e-23       6.990376277827e-08       9.484896081622e+19       1.406357407896e+04       2.121093194325e-09       9.324631110206e+16       4.035921869989e-08       5.317688461763e+39       7.212756004500e+29       3.778264723580e+30       1.223631878211e+39       4.078772927371e+38       1.223631878211e+39       4.078772927371e+38       1.223631878211e+39       4.078772927371e+38       3.514163029955e-08       7.741267020931e+36       8.996325367917e+39       8.996325367917e+39       2.998775121139e+39      -1.715933736453e+47       3.534689651418e-05       3.685258655107e-01 
       6.584252602682e+12       1.743501170793e-23       7.039307092782e-08       9.353488915860e+19       1.406357407896e+04       2.135940846685e-09       9.259812423243e+16       4.064173323075e-08       5.171362814756e+39       7.063384196162e+29       3.700019149519e+30       1.189961472815e+39       3.966538242717e+38       1.189961472815e+39       3.966538242717e+38       1.189961472815e+39       3.966538242717e+38       3.514163029955e-08       7.528252303421e+36       8.748775489911e+39       8.748775489911e+39       2.916258495168e+39      -1.657116951997e+47       3.543776257214e-05       3.675809273978e-01 
       6.538483220141e+12       1.767995618739e-23       7.088601705618e-08       9.223902312291e+19       1.406357407896e+04       2.150892432612e-09       9.195444313052e+16       4.092622536332e-08       5.029063577932e+39       6.917105787507e+29       3.623393993905e+30       1.157217568452e+39       3.857391894841e+38       1.157217568452e+39       3.857391894841e+38       1.157217568452e+39       3.857391894841e+38       3.514163029955e-08       7.321099064367e+36       8.508037386668e+39       8.508037386668e+39       2.836012460784e+39      -1.600316220993e+47       3.552862863010e-05       3.666408227279e-01 
       6.493031996168e+12       1.792834189185e-23       7.138260116335e-08       9.096111048191e+19       1.406357407896e+04       2.165948679640e-09       9.131523647519e+16       4.121270894082e-08       4.890679957460e+39       6.773856716098e+29       3.548355698855e+30       1.125374670801e+39       3.751248902669e+38       1.125374670801e+39       3.751248902669e+38       1.125374670801e+39       3.751248902669e+38       3.514163029955e-08       7.119646014776e+36       8.273923620102e+39       8.273923620102e+39       2.757974538626e+39      -1.545462439503e+47       3.561949468806e-05       3.657055145105e-01 
       6.447896719134e+12       1.818021716707e-23       7.188282324933e-08       8.970090250281e+19       1.406357407896e+04       2.181110320397e-09       9.068047316304e+16       4.150119790336e-08       4.756104208199e+39       6.633574246198e+29       3.474871401448e+30       1.094407987059e+39       3.648026623531e+38       1.094407987059e+39       3.648026623531e+38       1.094407987059e+39       3.648026623531e+38       3.514163029955e-08       6.923736303806e+36       8.046251909819e+39       8.046251909819e+39       2.682083968560e+39      -1.492488872250e+47       3.571036074602e-05       3.647749661314e-01 
       6.403075192784e+12       1.843563103802e-23       7.238486432470e-08       8.845815389885e+19       1.406357407896e+04       2.196378092640e-09       9.005012230689e+16       4.179170628864e-08       4.625231549805e+39       6.496196941285e+29       3.402908919333e+30       1.064293406646e+39       3.547644688819e+38       1.064293406646e+39       3.547644688819e+38       1.064293406646e+39       3.547644688819e+38       3.514163029955e-08       6.733217396645e+36       7.824844991192e+39       7.824844991192e+39       2.608281662380e+39      -1.441331071435e+47       3.580122680399e-05       3.638491413481e-01 
       6.358565236131e+12       1.869463321845e-23       7.289236236829e-08       8.723262278155e+19       1.406357407896e+04       2.211752739288e-09       8.942415323424e+16       4.208424823261e-08       4.497960085155e+39       6.361664637152e+29       3.332436736638e+30       1.035007482423e+39       3.450024941409e+38       1.035007482423e+39       3.450024941409e+38       1.035007482423e+39       3.450024941409e+38       3.514163029955e-08       6.547940955746e+36       7.609530477348e+39       7.609530477348e+39       2.536510157793e+39      -1.391926798322e+47       3.589209286195e-05       3.629280042853e-01 
       6.314364683348e+12       1.895727412052e-23       7.340167940129e-08       8.602407061365e+19       1.406357407896e+04       2.227235008463e-09       8.880253548584e+16       4.237883797020e-08       4.374190721003e+39       6.229918415556e+29       3.263423990163e+30       1.006527412443e+39       3.355091374809e+38       1.006527412443e+39       3.355091374809e+38       1.006527412443e+39       3.355091374809e+38       3.514163029955e-08       6.367762725336e+36       7.400140724943e+39       7.400140724943e+39       2.466713573685e+39      -1.344215947526e+47       3.598295891992e-05       3.620115194299e-01 
       6.270471383662e+12       1.922360486461e-23       7.391645340249e-08       8.483226216269e+19       1.406357407896e+04       2.242825653523e-09       8.818523881414e+16       4.267548983594e-08       4.253827090830e+39       6.100900578415e+29       3.195840455869e+30       9.788310221944e+38       3.262770073981e+38       9.788310221944e+38       3.262770073981e+38       9.788310221944e+38       3.262770073981e+38       3.514163029955e-08       6.192542419093e+36       7.196512703639e+39       7.196512703639e+39       2.398837566611e+39      -1.298140473883e+47       3.607382497788e-05       3.610996516268e-01 
       6.226883201253e+12       1.949367728933e-23       7.443304639310e-08       8.365696545516e+19       1.406357407896e+04       2.258525433097e-09       8.757223318186e+16       4.297421826474e-08       4.136775479816e+39       5.974554622540e+29       3.129656535638e+30       9.518967473374e+38       3.172989157791e+38       9.518967473374e+38       3.172989157791e+38       9.518967473374e+38       3.172989157791e+38       3.514163029955e-08       6.022143610925e+36       6.998487869166e+39       6.998487869166e+39       2.332829288480e+39      -1.253644321832e+47       3.616469103585e-05       3.601923660739e-01 
       6.183598015147e+12       1.976754396155e-23       7.495509635191e-08       8.249795173144e+19       1.406357407896e+04       2.274335111129e-09       8.696348876053e+16       4.327503779255e-08       4.022944751867e+39       5.850825214888e+29       3.064843244309e+30       9.257036169125e+38       3.085678723042e+38       9.257036169125e+38       3.085678723042e+38       9.257036169125e+38       3.085678723042e+38       3.514163029955e-08       5.856433628745e+36       6.805912039884e+39       6.805912039884e+39       2.268637345411e+39      -1.210673357223e+47       3.625555709382e-05       3.592896283183e-01 
       6.140613719113e+12       2.004525818664e-23       7.547896530014e-08       8.135499540121e+19       1.406357407896e+04       2.290255456907e-09       8.635897592903e+16       4.357796305705e-08       3.912246278664e+39       5.729658168329e+29       3.001372196989e+30       9.002312370137e+38       3.000770790046e+38       9.002312370137e+38       3.000770790046e+38       9.002312370137e+38       3.000770790046e+38       3.514163029955e-08       5.695283451174e+36       6.618635276730e+39       6.618635276730e+39       2.206211757719e+39      -1.169175301450e+47       3.634642315179e-05       3.583914042516e-01 
       6.097928221562e+12       2.032687401888e-23       7.600829121657e-08       8.022787399954e+19       1.406357407896e+04       2.306287245105e-09       8.575866527212e+16       4.388300879840e-08       3.804593870650e+39       5.611000417918e+29       2.939215596616e+30       8.754597749096e+38       2.918199249699e+38       8.754597749096e+38       2.918199249699e+38       8.754597749096e+38       2.918199249699e+38       3.514163029955e-08       5.538567607086e+36       6.436511766486e+39       6.436511766486e+39       2.145503920995e+39      -1.129099667854e+47       3.643728920976e-05       3.574976601054e-01 
       6.055539445444e+12       2.061244627194e-23       7.653943612240e-08       7.911636814364e+19       1.406357407896e+04       2.322431255821e-09       8.516252757906e+16       4.419018985994e-08       3.699903709929e+39       5.494799997651e+29       2.878346221791e+30       8.513699436016e+38       2.837899812005e+38       8.513699436016e+38       2.837899812005e+38       8.513699436016e+38       2.837899812005e+38       3.514163029955e-08       5.386164077916e+36       6.259399708240e+39       6.259399708240e+39       2.086466568271e+39      -1.090397700300e+47       3.652815526773e-05       3.566083624476e-01 
       6.013445328147e+12       2.090203052959e-23       7.707603799645e-08       7.802026149012e+19       1.406357407896e+04       2.338688274611e-09       8.457053384216e+16       4.449952118891e-08       3.598094285005e+39       5.381006017710e+29       2.818737414852e+30       8.279429868072e+38       2.759809956024e+38       8.279429868072e+38       2.759809956024e+38       8.279429868072e+38       2.759809956024e+38       3.514163029955e-08       5.237954202657e+36       6.087161202986e+39       6.087161202986e+39       2.029053733210e+39      -1.053022313857e+47       3.661902132571e-05       3.557234781777e-01 
